KPI_Code,KPI_Description,KPI_Note,KPI_Order,UNIT_Code,KPI_Compound,KPI_Ext,KPI_Visible,CreatedAt,ModifiedAt,KPI_Name,KPI_Ext_Source,KPI_Ext_Name,CreatedBy,ModifiedBy
KPI_Climate_I_IP,Number of people reached - Rising climate risks  - Indirect - Imputed,Number of people reached - Rising climate risks  - Indirect - Imputed,133073,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.223,2022-03-10T12:03:38.223,Number of people reached - Rising climate risks  - Indirect - Imputed,Imputed data,,system,system
KPI_Climate_plastic,"Has your NS implementing environmental or climate campaigns focused on behavior change, plastic reduction or clean-ups?",NS Reach,34073,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.13,0001-01-01T00:00:00,"Has your NS implementing environmental or climate campaigns focused on behavior change, plastic reduction or clean-ups?",,,system,
KPI_Climate_trees,"Has your NS implementing nature-based solutions, with a particular focus on the planting of trees and mangroves?",NS Reach,34072,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.127,0001-01-01T00:00:00,"Has your NS implementing nature-based solutions, with a particular focus on the planting of trees and mangroves?",,,system,
KPI_Climate_wgq,Number of people reached - Activities to address rising climate risks - Disability disaggregation follows Washington Group Questions (1) or not (0),,33068,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.12,2022-03-10T12:03:38.12,Number of people reached - Activities to address rising climate risks - Disability disaggregation follows Washington Group Questions (1) or not (0),,,system,system
KPI_ClimateHeat_CPD,"Number of people reached - Programmes or operations that involve heatwave risk reduction, preparedness or response - Total",NS Reach - CPD,34070,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.123,0001-01-01T00:00:00,"Number of people reached - Heatwave risk reduction, preparedness or response - Total",,,system,
KPI_ClimateHeat_CPD_IP,"Number of people reached - Heatwave risk reduction, preparedness or response - Total - Imputed","Number of people reached - Heatwave risk reduction, preparedness or response - Total - Imputed",134077,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.227,0001-01-01T00:00:00,"Number of people reached - Heatwave risk reduction, preparedness or response - Total - Imputed",,,system,
KPI_ClimateHeat_D_age,"Number of people reached - Heatwave risk reduction, preparedness or response - Disaggregated by age (1) or not (0)","",34000,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.02,0001-01-01T00:00:00,"Number of people reached - Heatwave risk reduction, preparedness or response - Disaggregated by age (1) or not (0)",,,system,
KPI_ClimateHeat_D_F_age_0_5,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 0 to 5",,34014,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.043,2022-03-10T12:03:38.043,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 0 to 5",,,system,system
KPI_ClimateHeat_D_F_age_13_17,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 13 to 17",,34016,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.043,2022-03-10T12:03:38.043,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 13 to 17",,,system,system
KPI_ClimateHeat_D_F_age_18_29,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 18 to 29",,34017,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.047,2022-03-10T12:03:38.047,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 18 to 29",,,system,system
KPI_ClimateHeat_D_F_age_18_49,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 18 to 49",,34018,number,FALSE,FALSE,FALSE,2022-03-10T12:03:38.047,2022-03-10T12:03:38.047,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 18 to 49",,,system,system
KPI_ClimateHeat_D_F_age_30_39,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 30 to 39",,34019,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.05,2022-03-10T12:03:38.05,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 30 to 39",,,system,system
KPI_ClimateHeat_D_F_age_40_49,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 40 to 49",,34020,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.05,2022-03-10T12:03:38.05,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 40 to 49",,,system,system
KPI_ClimateHeat_D_F_age_50_59,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 50 to 59",,34021,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.05,2022-03-10T12:03:38.05,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 50 to 59",,,system,system
KPI_ClimateHeat_D_F_age_6_12,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 6 to 12",,34015,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.04,2022-03-10T12:03:38.04,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 6 to 12",,,system,system
KPI_ClimateHeat_D_F_age_60_69,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 60 to 69",,34022,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.053,2022-03-10T12:03:38.053,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 60 to 69",,,system,system
KPI_ClimateHeat_D_F_age_70_79,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 70 to 79",,34023,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.057,2022-03-10T12:03:38.057,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 70 to 79",,,system,system
KPI_ClimateHeat_D_F_age_80,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 80+",,34024,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.06,2022-03-10T12:03:38.06,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age 80+",,,system,system
KPI_ClimateHeat_D_F_age_Other,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age Unknown / Not provided",,34025,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.063,2022-03-10T12:03:38.063,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Female - Age Unknown / Not provided",,,system,system
KPI_ClimateHeat_D_IP,"Number of people reached - Heatwave risk reduction, preparedness or response - Indirect - Imputed","Number of people reached - Heatwave risk reduction, preparedness or response - Indirect - Imputed",134076,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.223,0001-01-01T00:00:00,"Number of people reached - Heatwave risk reduction, preparedness or response - Indirect - Imputed",,,system,
KPI_ClimateHeat_D_IsDataNotAvailable,ClimateHeat Is Data Not available checked,"",34074,logical,FALSE,FALSE,TRUE,2022-10-17T11:57:26.18,0001-01-01T00:00:00,ClimateHeat Is Data Not available checked,,,initial load,
KPI_ClimateHeat_D_isDataNotCollected,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 13 to 17",,34068,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.123,2022-03-10T12:03:38.123,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 13 to 17",,,system,system
KPI_ClimateHeat_D_M_age_0_5,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 0 to 5",,34002,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.023,2022-03-10T12:03:38.023,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 0 to 5",,,system,system
KPI_ClimateHeat_D_M_age_13_17,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 13 to 17",,34004,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.03,2022-03-10T12:03:38.03,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 13 to 17",,,system,system
KPI_ClimateHeat_D_M_age_18_29,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 18 to 29",,34005,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.033,2022-03-10T12:03:38.033,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 18 to 29",,,system,system
KPI_ClimateHeat_D_M_age_18_49,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 18 to 49",,34006,number,FALSE,FALSE,FALSE,2022-03-10T12:03:38.033,2022-03-10T12:03:38.033,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 18 to 49",,,system,system
KPI_ClimateHeat_D_M_age_30_39,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 30 to 39",,34007,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.037,2022-03-10T12:03:38.037,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 30 to 39",,,system,system
KPI_ClimateHeat_D_M_age_40_49,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 40 to 49",,34008,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.037,2022-03-10T12:03:38.037,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 40 to 49",,,system,system
KPI_ClimateHeat_D_M_age_50_59,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 50 to 59",,34009,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.04,2022-03-10T12:03:38.04,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 50 to 59",,,system,system
KPI_ClimateHeat_D_M_age_6_12,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 6 to 12",,34003,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.023,2022-03-10T12:03:38.023,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 6 to 12",,,system,system
KPI_ClimateHeat_D_M_age_60_69,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 60 to 69",,34010,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.027,2022-03-10T12:03:38.027,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 60 to 69",,,system,system
KPI_ClimateHeat_D_M_age_70_79,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 70 to 79",,34011,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.027,2022-03-10T12:03:38.027,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 70 to 79",,,system,system
KPI_ClimateHeat_D_M_age_80,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 80+",,34012,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.03,2022-03-10T12:03:38.03,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age 80+",,,system,system
KPI_ClimateHeat_D_M_age_Other,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age Unknown / Not provided",,34013,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.03,2022-03-10T12:03:38.03,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Male - Age Unknown / Not provided",,,system,system
KPI_ClimateHeat_D_OtherSex_age_0_5,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 0 to 5",,34026,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.063,2022-03-10T12:03:38.063,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 0 to 5",,,system,system
KPI_ClimateHeat_D_OtherSex_age_13_17,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 13 to 17",,34028,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.077,2022-03-10T12:03:38.077,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 13 to 17",,,system,system
KPI_ClimateHeat_D_OtherSex_age_18_29,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 18 to 29",,34029,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.077,2022-03-10T12:03:38.077,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 18 to 29",,,system,system
KPI_ClimateHeat_D_OtherSex_age_30_39,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 30 to 39",,34030,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.083,2022-03-10T12:03:38.083,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 30 to 39",,,system,system
KPI_ClimateHeat_D_OtherSex_age_40_49,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 40 to 49",,34031,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.083,2022-03-10T12:03:38.083,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 40 to 49",,,system,system
KPI_ClimateHeat_D_OtherSex_age_50_59,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 50 to 59",,34032,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.087,2022-03-10T12:03:38.087,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 50 to 59",,,system,system
KPI_ClimateHeat_D_OtherSex_age_6_12,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 6 to 12",,34027,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.067,2022-03-10T12:03:38.067,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 6 to 12",,,system,system
KPI_ClimateHeat_D_OtherSex_age_60_69,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 60 to 69",,34033,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.07,2022-03-10T12:03:38.07,"Number of people reached - Heatwave risk reduction, preparedness or response - Direct - Third Gender - Age 60 to 69",,,system,system
